ReferenceEntityLongName,ProductDescription,TradeTag_ECD Id,Quantifi Trade Id,Today_CDS Spread Quote 1Y,Yesterday_CDS Spread Quote 1Y,Today_CDS Spread Quote 2Y,Yesterday_CDS Spread Quote 2Y,Today_CDS Spread Quote 3Y,Yesterday_CDS Spread Quote 3Y,Today_CDS Spread Quote 4Y,Yesterday_CDS Spread Quote 4Y,Today_CDS Spread Quote 5Y,Yesterday_CDS Spread Quote 5Y,Today_CDS Spread Quote 7Y,Yesterday_CDS Spread Quote 7Y,Today_CDS Spread Quote 10Y,Yesterday_CDS Spread Quote 10Y,Today_RecoveryRate,Yesterday_RecoveryRate,Today_JTD,Yesterday_JTD,Today_APCorrelation,Yesterday_APCorrelation,Today_DPCorrelation,Yesterday_DPCorrelation,Today_BaseCorrelationLevelDelta,Yesterday_BaseCorrelationLevelDelta,Today_BaseCorrelationSkewDelta,Yesterday_BaseCorrelationSkewDelta,Today_Theta,Yesterday_Theta,Today_SpreadDelta_1 Years,Yesterday_SpreadDelta_1 Years,Today_SpreadDelta_2 Years,Yesterday_SpreadDelta_2 Years,Today_SpreadDelta_3 Years,Yesterday_SpreadDelta_3 Years,Today_SpreadDelta_4 Years,Yesterday_SpreadDelta_4 Years,Today_SpreadDelta_5 Years,Yesterday_SpreadDelta_5 Years,Today_SpreadDelta_7 Years,Yesterday_SpreadDelta_7 Years,Today_SpreadDelta_10 Years,Yesterday_SpreadDelta_10 Years,Today_SpreadGamma_1 Years,Yesterday_SpreadGamma_1 Years,Today_SpreadGamma_2 Years,Yesterday_SpreadGamma_2 Years,Today_SpreadGamma_3 Years,Yesterday_SpreadGamma_3 Years,Today_SpreadGamma_4 Years,Yesterday_SpreadGamma_4 Years,Today_SpreadGamma_5 Years,Yesterday_SpreadGamma_5 Years,Today_SpreadGamma_7 Years,Yesterday_SpreadGamma_7 Years,Today_SpreadGamma_10 Years,Yesterday_SpreadGamma_10 Years,Today_SpreadHdgeDelta_1 Years,Yesterday_SpreadHdgeDelta_1 Years,Today_SpreadHdgeDelta_2 Years,Yesterday_SpreadHdgeDelta_2 Years,Today_SpreadHdgeDelta_3 Years,Yesterday_SpreadHdgeDelta_3 Years,Today_SpreadHdgeDelta_4 Years,Yesterday_SpreadHdgeDelta_4 Years,Today_SpreadHdgeDelta_5 Years,Yesterday_SpreadHdgeDelta_5 Years,Today_SpreadHdgeDelta_7 Years,Yesterday_SpreadHdgeDelta_7 Years,Today_SpreadHdgeDelta_10 Years,Yesterday_SpreadHdgeDelta_10 Years,Today_SpreadHdgeNotnl_1 Years,Yesterday_SpreadHdgeNotnl_1 Years,Today_SpreadHdgeNotnl_2 Years,Yesterday_SpreadHdgeNotnl_2 Years,Today_SpreadHdgeNotnl_3 Years,Yesterday_SpreadHdgeNotnl_3 Years,Today_SpreadHdgeNotnl_4 Years,Yesterday_SpreadHdgeNotnl_4 Years,Today_SpreadHdgeNotnl_5 Years,Yesterday_SpreadHdgeNotnl_5 Years,Today_SpreadHdgeNotnl_7 Years,Yesterday_SpreadHdgeNotnl_7 Years,Today_SpreadHdgeNotnl_10 Years,Yesterday_SpreadHdgeNotnl_10 Years
,GNT LSS 1 - GS,3816,CDO0000658,,,,,,,,,,,,,,,,,,,0.63540284305728,0.629907312877493,0.929236244406579,0.927082501190193,-4117755.18386496,-4154358.43033406,-504.07783170241,1255.9454816462,84832.6315858215,85231.6072314829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus 2 BNP,2743,CDO0000659,,,,,,,,,,,,,,,,,,,0.568983261380767,0.564430614807267,0.865742895708338,0.859344697097626,-661634.018783899,-686287.677448628,268096.588705919,259530.55283721,39075.102090057,40217.2400729358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus 2 Mav1,8271,CDO0000660,,,,,,,,,,,,,,,,,,,0.567735401943146,0.563163042934067,0.863803903592014,0.85737116875396,410911.978644838,426153.714518998,-163090.484588408,-157882.65247957,-24137.2828573827,-24852.9555188678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus Dresdner,2602,CDO0000661,,,,,,,,,,,,,,,,,,,0.568983261380767,0.564430614807267,0.865742895708338,0.859344697097626,-118531.847666145,-122948.506491081,48029.7998725351,46495.3166693721,7010.1939382609,7214.84106344776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus Mav1,8269,CDO0000662,,,,,,,,,,,,,,,,,,,0.567735401943146,0.563163042934067,0.863803903592014,0.85737116875396,374985.069844408,388894.105610238,-148831.666307144,-144079.35643127,-22046.8994486593,-22700.0647514472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4272,4272,CDO0000671,,,,,,,,,,,,,,,,,,,0.318479614969386,0.318796311756022,0.318479614969386,0.318796311756022,-11033.9584271445,-10976.680361398,-11033.9584271445,-10976.680361398,-1033.23863918282,-1035.39337558698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4273,4273,CDO0000672,,,,,,,,,,,,,,,,,,,0.318479614969386,0.318796311756022,0.318479614969386,0.318796311756022,-14711.9445827292,-14635.5738283318,-14711.9445827292,-14635.5738283318,-1377.65152014676,-1380.52450202161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4280,4280,CDO0000673,,,,,,,,,,,,,,,,,,,0.318479614969386,0.318796311756022,0.318479614969386,0.318796311756022,-5941.36217820442,-5910.52014307123,-5941.36217820442,-5910.52014307123,-556.35926240198,-557.519505071017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD8268,8268,CDO0000674,,,,,,,,,,,,,,,,,,,0.318479614969386,0.318796311756022,0.318479614969386,0.318796311756022,31687.2651880775,31522.7743328006,31687.2651880775,31522.7743328006,2967.24942173174,2973.43738267955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dow Jones CDX.NA.IG.5-V5 (for CIBC) 5Y,*,*,,,,,,,,,,,,,,,,,,,,,0.0232887410062768,0.0238976075621708,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc.,Athilon 4,2591,CDO0000646,2372.5,2446.6,2984.8,3040.7,3411.2,3543.8,3978,4015.7,4470.7,4516.2,4634.5,4708.6,4869.8,4981.6,,,444351.993130863,449975.536970019,,,,,,,,,,,-26.4116958528757,-27.3643345236778,484.065400287509,479.163202688098,750.45389573276,745.29750855267,,,,,,,,,-0.331439107656479,-0.00363349914550781,-0.824498862028122,-0.489834636449814,-1.17009261250496,-1.14166280627251,,,,,,,,,-114.195513600659,-114.926720929483,-208.500559580484,-209.142819525761,-296.313360169691,-296.522036827648,,,,,,,,,231284.881691912,238102.456089982,-2321650.36516679,-2291081.299251,-2532636.04213794,-2513464.14764401,,,,,,,,
"Ambac Financial Group, Inc.",Athilon 4,2591,CDO0000646,123433.7,119379,99901.1,99979.1,89434.8,89828.7,81773.9,83388.5,77049.7,77940.2,69109.3,69878.9,62796.5,63511.5,,,-3671.27476027608,-3297.71544802189,,,,,,,,,,,-0.428733170032501,0.300059139728546,0.019324854016304,-0.0154792964458466,0.925885394215584,-0.614665329456329,,,,,,,,,-0.000750720500946045,-0.00147318840026855,0.000285476446151733,-0.000306427478790283,-0.00317022204399109,-0.00620633363723755,,,,,,,,,-53.2926789125377,-54.5980104529109,-67.5459063138217,-68.5006572957025,-78.5647989070977,-78.6506366140639,,,,,,,,,8044.87931139894,-5495.78889852292,-286.099559113468,225.972962259702,-11784.9903149429,7815.13482811935,,,,,,,,
Adecco S.A.,Athilon 4,2591,CDO0000646,1147.9,1168.7,1370.2,1409.2,1593.8,1628.9,1732.9,1779.7,1866.8,1887.6,1911,1940.9,1974.7,2018.9,,,654861.232551515,667983.752469003,,,,,,,,,,,-30.4483942985535,-30.6550223827362,734.125175580382,739.385894030333,1099.38723966479,1105.16022999585,,,,,,,,,-0.00474458932876587,-0.00525236129760742,-0.542167752981186,-0.576157689094543,-1.12713903188705,-1.1971563398838,,,,,,,,,-114.346292135721,-115.190073986756,-209.736082188435,-210.621531101795,-300.714338068685,-301.660092863097,,,,,,,,,266282.30552866,266125.555108688,-3500233.09256257,-3510495.29534083,-3655918.92533466,-3663594.41020726,,,,,,,,
SOCIETE AIR FRANCE,Athilon 4,2591,CDO0000646,3641.3,3801.2,4694.3,4826.9,5166.2,5288.4,5413.2,5508.1,5648.5,5757.7,5740.8,5878.6,5835.7,6008.6,,,306682.709285378,311762.890659064,,,,,,,,,,,-31.1699480414391,-31.6208113878965,313.222130730748,311.292617678642,508.710444167256,505.596618130803,,,,,,,,,-0.00310903787612915,-0.00219914317131042,-0.301826566457748,-0.291488230228424,-0.775909334421158,-0.749544590711594,,,,,,,,,-112.261277647654,-112.959828061317,-201.620670709372,-202.119469344609,-282.21268122809,-282.487050640772,,,,,,,,,277655.383000982,279929.70537041,-1553521.91632298,-1540141.67308096,-1802578.26102473,-1789804.58390551,,,,,,,,
AGRIUM INC.,Athilon 4,2591,CDO0000646,588.705613661682,604.908420742726,712.4,722.037052299238,822.9,833.3,1013.63655731021,1022.65027596007,1211.6,1220.7,1368.16269835164,1367.59338666961,1528.8,1513.2,,,765806.845642656,784525.750599891,,,,,,,,,,,-12.3726704120636,-12.9399895817041,780.829527750611,798.497297048569,1139.82772129774,1164.55785220861,,,,,,,,,0.00587612390518188,0.0029018223285675,0.638656169176102,0.502846002578735,1.45919477939606,1.17272108793259,,,,,,,,,-115.718808570608,-116.520477388553,-214.420286582548,-215.179438569672,-310.030440371709,-310.733116101456,,,,,,,,,106920.133078576,111053.35192332,-3641584.19987003,-3710843.85365206,-3676502.60384481,-3747775.15451034,,,,,,,,
ALLTEL Corporation,Athilon 4,2591,CDO0000646,80.6,72.8,149.5,141.7,183.3,178.1,252.2,249.6,322.4,300.3,387.4,387.4,436.8,429,,,415652.907753885,427406.829615623,,,,,,,,,,,-1.97221159934998,-2.07355605065823,177.245204165578,190.890048205853,255.374201774597,274.669758617878,,,,,,,,,0.180025994777679,0.192459970712662,5.87406167387962,5.9534757733345,12.057176887989,12.1855537295341,,,,,,,,,-116.144374185891,-116.973035019285,-216.008605954844,-216.842479957745,-313.65272080049,-314.490236911794,,,,,,,,,16980.689879937,17726.7867788192,-820546.956368168,-880316.662321194,-814194.12247674,-873380.876033094,,,,,,,,
Atlas Copco Aktiebolag,Athilon 4,2591,CDO0000646,586.3,582.4,657.8,663,733.2,752.7,820.3,835.9,894.4,911.3,938.6,950.3,975,985.4,,,777417.430929601,795811.683473378,,,,,,,,,,,-22.2304215431213,-22.4429452568293,771.979598611593,792.762715861201,1132.10573911667,1160.49988441169,,,,,,,,,0.00860869884490967,0.00630465149879456,0.992316782474518,0.810131281614304,2.23328167200089,1.83800646662712,,,,,,,,,-114.82318333724,-115.695190432628,-211.572533146336,-212.557589053065,-305.110481467487,-306.239765265574,,,,,,,,,193605.689173673,193983.390086543,-3648770.41046555,-3729637.31567019,-3710478.03297871,-3789514.02148998,,,,,,,,
AT&T Inc.,Athilon 4,2591,CDO0000646,439.53,470.21,657.28,716.43,808.73,882.44,965.51,1016.86,1125.67,1167.79,1294.8,1328.21,1485.51,1512.29,,,770430.163242519,780116.855199397,,,,,,,,,,,-12.0329683572054,-13.3188024312258,778.033056259155,800.296125784516,1136.30932463706,1169.50353205204,,,,,,,,,0.0183834135532379,0.0113243162631989,0.772419810295105,0.406625777482986,1.73211815953255,0.961303651332855,,,,,,,,,-115.847449914582,-116.638220286464,-214.734439372073,-215.403938709531,-310.442178430411,-310.863119859215,,,,,,,,,103869.082712461,114189.005958036,-3623233.69522971,-3715327.26179025,-3660292.97430591,-3762117.33505631,,,,,,,,
"Avis Budget Group, Inc.",Athilon 4,2591,CDO0000646,5651.37562347963,4163.9,5894.2,5753.8,6562.4,6674.2,7802.6,7874.1,8659.3,8728.2,8486.4,8808.8,8703.5,8864.7,,,236780.011809289,244124.584753275,,,,,,,,,,,-24.6659075468779,-25.2558116614819,228.301752880216,232.343132212758,382.158306702971,391.064152151346,,,,,,,,,-0.00158962607383728,-0.00249344110488892,-0.201675206422806,-0.201100736856461,-0.555329352617264,-0.559986174106598,,,,,,,,,-111.466005450138,-113.467253209709,-199.875351686544,-202.918762309094,-278.8569555722,-281.603804877003,,,,,,,,,221286.368406838,222582.383437134,-1142220.64378529,-1145005.66418222,-1370445.66781131,-1388703.36756335,,,,,,,,
SAFEWAY LIMITED,Athilon 4,2591,CDO0000646,326.3,327.6,456.3,442,559,549.9,674.7,673.4,782.6,783.9,841.1,843.7,913.9,917.8,,,804625.204964042,827582.891570568,,,,,,,,,,,-18.8978665471077,-18.6640118956566,721.975732326508,741.625853940845,1055.70375238359,1081.63281463087,,,,,,,,,0.045148491859436,0.0396130084991455,2.37533718347549,2.31671223044395,5.13310685753822,4.98692306876183,,,,,,,,,-115.044883795098,-115.915649229822,-212.25399983749,-213.263960111795,-306.386617704319,-307.626372884339,,,,,,,,,164265.162636575,161013.737313864,-3401470.56300131,-3477502.02871633,-3445658.82248293,-3516060.09747915,,,,,,,,
"AutoZone, Inc.",Athilon 4,2591,CDO0000646,287.3,297.7,410.8,421.2,487.5,509.6,712.4,711.1,860.6,860.6,923,924.3,1064.7,1066,,,813196.639279306,832328.517656982,,,,,,,,,,,-7.7786610275507,-8.39405301213264,692.043455675244,726.663759887218,1002.62736232579,1052.29884755611,,,,,,,,,0.0556986033916473,0.045680820941925,3.09491482377052,2.67681854963303,6.5488341152668,5.67501074075699,,,,,,,,,-115.978925867246,-116.789251638736,-215.320892632706,-216.094832032876,-311.997930395545,-312.693351365639,,,,,,,,,67069.6074255288,71873.5062889001,-3214009.78425131,-3362707.71980639,-3213570.55495425,-3365274.13506032,,,,,,,,
Bank of America Corporation,Athilon 4,2591,CDO0000646,1183,1258.4,1407.9,1428.7,1535.3,1579.5,1729,1758.9,1874.6,1916.2,1894.1,1891.5,1886.3,1961.7,,,657954.980125815,671471.26802972,,,,,,,,,,,-19.8706570416689,-20.6566493362188,737.520461037755,742.247145220637,1092.7467277199,1100.24446845055,,,,,,,,,-0.00563779473304749,-0.00604066252708435,-0.536437004804611,-0.569315165281296,-1.08417758345604,-1.15690135955811,,,,,,,,,-115.208245286347,-115.9515356626,-212.520754684408,-213.15759742461,-305.829346237931,-306.325520124269,,,,,,,,,172475.997636115,178148.993182171,-3470345.57699068,-3482151.95793412,-3573060.40496768,-3591749.28685081,,,,,,,,
BRITISH AMERICAN TOBACCO p.l.c.,Athilon 4,2591,CDO0000646,403,384.8,494,494,601.9,603.2,709.8,720.2,798.2,803.4,852.8,856.7,923,928.2,,,798838.214130551,819817.700812995,,,,,,,,,,,-19.6089746952057,-19.6902400255203,737.043319821358,760.379584938288,1078.83285793662,1110.17811474204,,,,,,,,,0.0286384224891663,0.0270034074783325,1.9857262969017,1.81896811723709,4.32190018892288,3.95189040899277,,,,,,,,,-114.979421597575,-115.866108731729,-212.082406456789,-213.101823456822,-306.084281745839,-307.29254064269,,,,,,,,,170543.340910486,169939.598740734,-3475268.56251288,-3568151.4714601,-3524626.78509066,-3612772.74228704,,,,,,,,
The Black & Decker Corporation,Athilon 4,2591,CDO0000646,137.8,140.4,150.8,172.812861993786,206.7,205.4,299,315.9,391.3,396.5,444.6,460.2,581.1,607.1,,,843781.91655308,866351.199599057,,,,,,,,,,,-3.19646766781807,-3.51440298557281,388.474567964673,444.774935111403,560.31313611567,639.465159222484,,,,,,,,,0.201142549514771,0.179467022418976,10.9126273095608,10.1354370415211,22.4276688396931,20.8467312157154,,,,,,,,,-116.097451113628,-116.918654063544,-215.914750458782,-216.688595959188,-313.514759755187,-314.243924773167,,,,,,,,,27532.6257136308,30058.5309822569,-1799203.46868026,-2052599.64486167,-1787198.58852323,-2034932.44836499,,,,,,,,
Belo Corp.,Athilon 4,2591,CDO0000646,1327.3,1316.9,2207.4,2325.7,3045.9,3120,3698.5,3773.9,4226.3,4326.4,4452.5,4468.1,4557.8,4598.1,,,497934.742200643,504015.890955031,,,,,,,,,,,-24.9033343046904,-25.795174241066,550.995363682508,546.940368235111,854.679988026619,847.804565042257,,,,,,,,,-0.00605925917625427,-0.00621891021728516,-0.565564811229706,-0.554636299610138,-1.31365066766739,-1.28681743144989,,,,,,,,,-115.084738780935,-115.900789037884,-211.199702820924,-211.832378534043,-300.557456600409,-300.858397285246,,,,,,,,,216391.283227345,222562.542112068,-2608883.23384478,-2581948.85984917,-2843649.2565976,-2817952.14191229,,,,,,,,
BellSouth Corporation,Athilon 4,2591,CDO0000646,240.5,239.2,283.4,275.6,352.3,373.1,440.7,443.3,523.9,529.1,613.6,631.8,718.9,720.2,,,829974.198466867,851172.45499751,,,,,,,,,,,-5.40186044573784,-5.91815795004368,591.083826199174,631.68939614296,854.154083102942,912.664649456739,,,,,,,,,0.0830531716346741,0.0762101709842682,5.51762327551842,4.61502403020859,11.5114605426788,10.5022202730179,,,,,,,,,-116.019386252354,-116.840528395285,-215.563404044353,-216.456849267481,-312.693254831104,-313.462736903224,,,,,,,,,46559.9812257948,50651.5849536548,-2742041.62260101,-2918315.58243909,-2731603.79991023,-2911557.07524658,,,,,,,,
BROOKFIELD ASSET MANAGEMENT INC.,Athilon 4,2591,CDO0000646,2905.41522680105,2912.68845583093,2932.8,2943.2,3290.3,3315.84325396301,3720.6,3719.3,3892.53040622238,4153.5,4252.3,4249.7,4325.1,4340.7,,,454878.555952042,468716.177917361,,,,,,,,,,,-26.6447044163942,-27.3596597760916,495.606391653419,501.003677502275,766.14376232028,774.360669791698,,,,,,,,,-0.00333800911903381,-0.0031907856464386,-0.518397003412247,-0.51484003663063,-1.18781840801239,-1.17868965864182,,,,,,,,,-113.745727354494,-114.528092809599,-207.794984671117,-208.519315946775,-295.902741017455,-296.522728811986,,,,,,,,,234247.958460495,238890.38143311,-2385073.88634923,-2402672.74629923,-2589174.26613188,-2611471.54855266,,,,,,,,
BRITISH TELECOMMUNICATIONS public limited company,Athilon 4,2591,CDO0000646,1020.5,1038.7,1357.2,1375.4,1558.7,1576.9,1680.9,1697.8,1804.4,1818.7,1860.3,1866.8,1913.6,1930.5,,,658446.448177099,674354.307576269,,,,,,,,,,,-30.2716364264488,-30.3616018593311,738.323370978236,746.305033892393,1104.00546748936,1113.56665714085,,,,,,,,,-0.00420701503753662,-0.00490397214889526,-0.532392174005508,-0.561312019824982,-1.10091170668602,-1.15845838189125,,,,,,,,,-114.454238847623,-115.301813657868,-209.949641087685,-210.86974947926,-301.004729361957,-302.044522409049,,,,,,,,,264486.809149555,263322.847196682,-3516668.88856399,-3539175.41864295,-3667734.6227401,-3686763.28992579,,,,,,,,
BRITISH SKY BROADCASTING GROUP PLC,Athilon 4,2591,CDO0000646,799.5,837.2,856.7,915.2,975,1021.8,1072.5,1110.2,1173.9,1222,1237.6,1268.8,1297.4,1320.8,,,742816.291253388,754506.831206858,,,,,,,,,,,-25.4587773084641,-26.0479164421558,786.308322906494,800.060213536024,1160.16458518803,1178.27818648517,,,,,,,,,-0.000145375728607178,-0.00222909450531006,0.1574387550354,-0.0277552604675293,0.442995399236679,0.0444691479206085,,,,,,,,,-114.641822869978,-115.475302113065,-210.970191228803,-211.811800765057,-303.787077997988,-304.648837673319,,,,,,,,,222072.335131467,225571.321014183,-3727106.27187004,-3777222.09360495,-3819005.70897791,-3867660.20669562,,,,,,,,
BorgWarner Inc.,Athilon 4,2591,CDO0000646,631.8,552.5,770.9,803.4,991.9,976.3,1236.3,1272.7,1513.2,1560,1666.6,1686.1,1820,1817.4,,,746486.682546914,765695.918665886,,,,,,,,,,,-13.881609082222,-14.4371994882822,785.659256234765,801.669761374593,1153.72039598227,1173.90835003555,,,,,,,,,0.00346153974533081,0.00494715571403503,0.221938699483871,0.135199218988419,0.567721545696259,0.38727405667305,,,,,,,,,-115.681682385184,-116.566269532812,-214.27060820256,-215.150350904509,-309.467836644147,-310.308729157863,,,,,,,,,119998.333322994,123854.006361749,-3666668.34441449,-3726090.88483616,-3728078.52503558,-3783033.6040542,,,,,,,,
