ReferenceEntityLongName,ProductDescription,TradeTag_ECD Id,Quantifi Trade Id,Today_CDS Spread Quote 1Y,Yesterday_CDS Spread Quote 1Y,Today_CDS Spread Quote 2Y,Yesterday_CDS Spread Quote 2Y,Today_CDS Spread Quote 3Y,Yesterday_CDS Spread Quote 3Y,Today_CDS Spread Quote 4Y,Yesterday_CDS Spread Quote 4Y,Today_CDS Spread Quote 5Y,Yesterday_CDS Spread Quote 5Y,Today_CDS Spread Quote 7Y,Yesterday_CDS Spread Quote 7Y,Today_CDS Spread Quote 10Y,Yesterday_CDS Spread Quote 10Y,Today_RecoveryRate,Yesterday_RecoveryRate,Today_JTD,Yesterday_JTD,Today_APCorrelation,Yesterday_APCorrelation,Today_DPCorrelation,Yesterday_DPCorrelation,Today_BaseCorrelationLevelDelta,Yesterday_BaseCorrelationLevelDelta,Today_BaseCorrelationSkewDelta,Yesterday_BaseCorrelationSkewDelta,Today_Theta,Yesterday_Theta,Today_SpreadDelta_1 Years,Yesterday_SpreadDelta_1 Years,Today_SpreadDelta_2 Years,Yesterday_SpreadDelta_2 Years,Today_SpreadDelta_3 Years,Yesterday_SpreadDelta_3 Years,Today_SpreadDelta_4 Years,Yesterday_SpreadDelta_4 Years,Today_SpreadDelta_5 Years,Yesterday_SpreadDelta_5 Years,Today_SpreadDelta_7 Years,Yesterday_SpreadDelta_7 Years,Today_SpreadDelta_10 Years,Yesterday_SpreadDelta_10 Years,Today_SpreadGamma_1 Years,Yesterday_SpreadGamma_1 Years,Today_SpreadGamma_2 Years,Yesterday_SpreadGamma_2 Years,Today_SpreadGamma_3 Years,Yesterday_SpreadGamma_3 Years,Today_SpreadGamma_4 Years,Yesterday_SpreadGamma_4 Years,Today_SpreadGamma_5 Years,Yesterday_SpreadGamma_5 Years,Today_SpreadGamma_7 Years,Yesterday_SpreadGamma_7 Years,Today_SpreadGamma_10 Years,Yesterday_SpreadGamma_10 Years,Today_SpreadHdgeDelta_1 Years,Yesterday_SpreadHdgeDelta_1 Years,Today_SpreadHdgeDelta_2 Years,Yesterday_SpreadHdgeDelta_2 Years,Today_SpreadHdgeDelta_3 Years,Yesterday_SpreadHdgeDelta_3 Years,Today_SpreadHdgeDelta_4 Years,Yesterday_SpreadHdgeDelta_4 Years,Today_SpreadHdgeDelta_5 Years,Yesterday_SpreadHdgeDelta_5 Years,Today_SpreadHdgeDelta_7 Years,Yesterday_SpreadHdgeDelta_7 Years,Today_SpreadHdgeDelta_10 Years,Yesterday_SpreadHdgeDelta_10 Years,Today_SpreadHdgeNotnl_1 Years,Yesterday_SpreadHdgeNotnl_1 Years,Today_SpreadHdgeNotnl_2 Years,Yesterday_SpreadHdgeNotnl_2 Years,Today_SpreadHdgeNotnl_3 Years,Yesterday_SpreadHdgeNotnl_3 Years,Today_SpreadHdgeNotnl_4 Years,Yesterday_SpreadHdgeNotnl_4 Years,Today_SpreadHdgeNotnl_5 Years,Yesterday_SpreadHdgeNotnl_5 Years,Today_SpreadHdgeNotnl_7 Years,Yesterday_SpreadHdgeNotnl_7 Years,Today_SpreadHdgeNotnl_10 Years,Yesterday_SpreadHdgeNotnl_10 Years
,GNT LSS 1 - GS,3816,CDO0000658,,,,,,,,,,,,,,,,,,,0.621620376422457,0.620909205361363,0.923839288358248,0.923561208263676,-4174705.75386658,-4060117.29363463,-1405.22846843626,-605.55633872672,86436.2597580105,85759.3862455487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus 2 BNP,2743,CDO0000659,,,,,,,,,,,,,,,,,,,0.556359575297018,0.554232714198983,0.847704707939571,0.844790581217711,-725018.110235415,-726582.218472868,242232.47846314,237723.757663433,41325.7281956282,40916.5577611327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus 2 Mav1,8271,CDO0000660,,,,,,,,,,,,,,,,,,,0.555159758171609,0.553059419013794,0.845832467011361,0.842959218321112,449686.077492909,450511.456617089,-147485.879502825,-144825.28352816,-25512.6188287549,-25262.4528442826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus Dresdner,2602,CDO0000661,,,,,,,,,,,,,,,,,,,0.556359575297018,0.554232714198983,0.847704707939571,0.844790581217711,-129887.440132466,-130167.759022179,43396.2701206178,42588.5439170751,7413.04082403239,7339.96524038818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus Mav1,8269,CDO0000662,,,,,,,,,,,,,,,,,,,0.555159758171609,0.553059419013794,0.845832467011361,0.842959218321112,410369.809337225,411123.189230935,-134591.375518321,-132163.456861708,-23301.2736735921,-23073.4395496389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4272,4272,CDO0000671,,,,,,,,,,,,,,,,,,,0.319282237857863,0.31932441063017,0.319282237857863,0.31932441063017,-10949.260380266,-10903.1050761795,-10949.260380266,-10903.1050761795,-1036.96084169703,-1037.22958445339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4273,4273,CDO0000672,,,,,,,,,,,,,,,,,,,0.319282237857863,0.31932441063017,0.319282237857863,0.31932441063017,-14599.0138534564,-14537.4734479523,-14599.0138534564,-14537.4734479523,-1382.6144568368,-1382.97278051241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4280,4280,CDO0000673,,,,,,,,,,,,,,,,,,,0.319282237857863,0.31932441063017,0.319282237857863,0.31932441063017,-5895.75553797512,-5870.90268214519,-5895.75553797512,-5870.90268214519,-558.363525276771,-558.508232913562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD8268,8268,CDO0000674,,,,,,,,,,,,,,,,,,,0.319282237857863,0.31932441063017,0.319282237857863,0.31932441063017,31444.0297716979,31311.481206277,31444.0297716979,31311.481206277,2977.9388238106,2978.71059787943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dow Jones CDX.NA.IG.5-V5 (for CIBC) 5Y,*,*,,,,,,,,,,,,,,,,,,,,,0.0248225920890226,0.0239131001781375,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc.,Athilon 4,2591,CDO0000646,2672.8,2714.4,3251.3,3307.2,3766.1,3818.1,4274.4,4345.9,4778.8,4828.2,4950.4,5003.7,5181.8,5237.7,,,462879.59104237,458263.372232348,,,,,,,,,,,-28.5528661161661,-28.9097155630589,471.68383923173,467.312081366777,736.494597226381,730.319653242826,,,,,,,,,-0.00357964634895325,-0.00358337163925171,-0.450679183006287,-0.457648813724518,-1.06983780860901,-1.07343924045563,,,,,,,,,-115.282899328894,-115.495587354881,-209.056835886621,-209.117688826066,-295.917181769356,-295.737533476661,,,,,,,,,247676.50954637,250310.130673899,-2256246.90640367,-2234684.61223988,-2488853.78274662,-2469485.84664673,,,,,,,,
"Ambac Financial Group, Inc.",Athilon 4,2591,CDO0000646,125131.5,117334.1,101788.7,98680.4,89926.2,87460.1,84214,86045.7,77298,76369.8,70071.3,69568.2,64884.3,62922.6,,,-2695.38072323799,-2668.91887828708,,,,,,,,,,,0.283101215958595,0.508844330906868,-0.0350886583328247,-0.0836189091205597,-0.574695274233818,-0.989335671067238,,,,,,,,,-0.0011964738368988,-0.00155505537986755,-0.000286996364593506,-0.000535070896148682,-0.00480672717094421,-0.00597140192985535,,,,,,,,,-53.0426949431404,-55.3316709605143,-66.6798805004137,-69.3921763039865,-77.7473070196776,-80.0157880808681,,,,,,,,,-5337.23288875251,-9196.25816596048,526.225573133818,1205.0192626075,7391.835116403,12364.2557899619,,,,,,,,
Adecco S.A.,Athilon 4,2591,CDO0000646,1203.8,1225.9,1445.6,1424.8,1673.1,1665.3,1801.8,1782.3,1925.3,1926.6,1977.3,1981.2,2035.8,2042.3,,,702690.792502999,706077.781050295,,,,,,,,,,,-31.3573625981808,-31.6883747577667,753.412684157491,758.285553619266,1126.14301247895,1133.2874288857,,,,,,,,,-0.00563508272171021,-0.0057111382484436,-0.600712507963181,-0.598416715860367,-1.2518929541111,-1.2455986738205,,,,,,,,,-115.740048894662,-115.966924077652,-211.180952161661,-211.368821697267,-302.222431912292,-302.379849530859,,,,,,,,,270929.232341346,273253.559235115,-3567616.66450271,-3587499.55424041,-3726205.91182909,-3747893.35547322,,,,,,,,
SOCIETE AIR FRANCE,Athilon 4,2591,CDO0000646,3892.2,3941.6,4872.4,4772.3,5414.5,5309.2,5673.2,5575.7,5902,5781.1,5963.1,5847.4,6060.6,5937.1,,,333350.672865152,340559.494684696,,,,,,,,,,,-32.965496391058,-33.4696823954582,319.866076022387,328.674777895212,521.537984102964,534.567131832242,,,,,,,,,-0.00260639190673828,-0.00257265567779541,-0.284934520721436,-0.295290350914001,-0.738716304302216,-0.761089712381363,,,,,,,,,-113.440280789876,-113.633757760406,-202.543005528745,-202.777642607813,-282.739036353383,-283.20606224955,,,,,,,,,290597.803192321,294539.959384501,-1579250.1705372,-1620862.99884102,-1844591.36180657,-1887555.39901262,,,,,,,,
AGRIUM INC.,Athilon 4,2591,CDO0000646,572,572,730.6,730.6,878.8,878.8,1060.63867839679,991.409494141734,1251.9,1097.84767938523,1415.67824891762,1292.21012317748,1588.6,1537.46897212903,,,823715.928542554,825499.304651052,,,,,,,,,,,-13.467790171504,-13.7435362488031,827.034808650613,829.903408616781,1206.54431730509,1210.49767105281,,,,,,,,,0.00187841057777405,0.0021311342716217,0.297858148813248,0.307923316955566,0.736598014831543,0.758038133382797,,,,,,,,,-117.11666577487,-117.374216114946,-215.839890287075,-216.0547748408,-311.423094131669,-311.559250327583,,,,,,,,,114994.651550214,117091.612653191,-3831705.10117767,-3841171.3382789,-3874293.01179239,-3885288.81675013,,,,,,,,
ALLTEL Corporation,Athilon 4,2591,CDO0000646,76.7,87.1,143,140.4,179.4,180.7,247,245.7,305.5,305.5,375.7,383.5,436.8,444.6,,,451270.999243885,452317.378521115,,,,,,,,,,,-1.95231378078461,-1.91703315079212,221.46659514308,220.574964433908,318.031283706427,316.766726776958,,,,,,,,,0.163290858268738,0.146104663610458,5.69673758745193,5.74340152740479,11.6480139493942,11.7370533645153,,,,,,,,,-117.541328895618,-117.865846129056,-217.462822170566,-217.667576387248,-315.243479649423,-315.375517941955,,,,,,,,,16609.5942518937,16264.5347549881,-1018411.29868798,-1013357.01023972,-1008843.33614165,-1004411.27721036,,,,,,,,
Atlas Copco Aktiebolag,Athilon 4,2591,CDO0000646,573.3,542.1,664.3,664.3,759.2,757.9,846.3,848.9,916.5,920.4,964.6,965.9,999.7,993.2,,,839687.089868188,841589.323818445,,,,,,,,,,,-22.8683648556471,-23.2137938588858,822.289515271783,825.250212669373,1202.7550239712,1206.47338394821,,,,,,,,,0.00410422682762146,0.00592842698097229,0.663770705461502,0.680205523967743,1.52532604336739,1.55884519219398,,,,,,,,,-116.288588630464,-116.564677723553,-213.245257363053,-213.493462929968,-307.054944004636,-307.231617881401,,,,,,,,,196651.839402034,199149.470596402,-3856074.10659465,-3865458.92948525,-3917067.76736687,-3926918.04400788,,,,,,,,
AT&T Inc.,Athilon 4,2591,CDO0000646,462.02,474.63,714.22,701.61,867.49,872.95,1011.14,1010.36,1157.39,1159.21,1316.25,1318.33,1515.54,1503.84,,,825792.632154673,827905.812803775,,,,,,,,,,,-13.3225952535868,-13.5456987023354,827.275610044599,829.74268129468,1206.50486966968,1210.58162072301,,,,,,,,,0.00841394066810608,0.00802493095397949,0.339931160211563,0.357724249362946,0.822246253490448,0.858600616455078,,,,,,,,,-117.213756816144,-117.460583108028,-216.04113248574,-216.253769972305,-311.665852738082,-311.806039254652,,,,,,,,,113660.67956071,115321.228142358,-3829250.47895314,-3836893.48583815,-3871148.72890357,-3882482.91667733,,,,,,,,
"Avis Budget Group, Inc.",Athilon 4,2591,CDO0000646,4238,4902.3,5725.2,6130.8,6981,7085,8152.3,8099,8872.5,8912.8,8950.5,9031.1,8962.2,9027.2,,,258857.356810927,249487.787781477,,,,,,,,,,,-26.4467582702637,-26.4930987358093,235.379219636321,226.300654172897,402.202274754643,384.669100433588,,,,,,,,,-0.00239861011505127,-0.00197988748550415,-0.191627115011215,-0.182672262191772,-0.551260024309158,-0.521194279193878,,,,,,,,,-113.941996659787,-113.619095048131,-203.403145377926,-202.083021216543,-281.651613908128,-279.712976326919,,,,,,,,,232107.204064797,233174.702936917,-1157205.40702054,-1119840.01827845,-1428013.38566389,-1375227.94074451,,,,,,,,
SAFEWAY LIMITED,Athilon 4,2591,CDO0000646,310.7,304.2,466.7,470.6,574.6,575.9,678.6,665.6,782.6,770.9,829.4,820.3,895.7,884,,,869642.279767692,871176.768493742,,,,,,,,,,,-19.6337534189224,-20.0174471586943,786.447585701942,789.458073332906,1146.24652315676,1150.12836405635,,,,,,,,,0.0354573726654053,0.0383911430835724,1.86083561182022,1.86556538939476,4.02723160386086,4.03401517868042,,,,,,,,,-116.518096787237,-116.77362478466,-213.936182430032,-214.141250878681,-308.361198222463,-308.48561633635,,,,,,,,,168503.897336856,171420.962529922,-3676084.97435515,-3686623.05881533,-3717220.35640106,-3728304.67013519,,,,,,,,
"AutoZone, Inc.",Athilon 4,2591,CDO0000646,296.4,299,418.6,425.1,510.9,546,694.2,704.6,864.5,861.9,921.7,923,1053,1053,,,878506.462914318,876890.698145509,,,,,,,,,,,-8.44760324060917,-9.07375042140484,764.173395857215,775.287607371807,1105.21634188294,1122.70712321997,,,,,,,,,0.0379767715930939,0.0386525690555573,2.43991628289223,2.21877288818359,5.17533004283905,4.71475511789322,,,,,,,,,-117.360173878262,-117.616585228107,-216.724846100035,-216.928256002443,-313.460977966506,-313.506323236128,,,,,,,,,71980.1527336851,77146.8615910509,-3526007.32960951,-3573935.55666199,-3525849.849167,-3581130.71414627,,,,,,,,
Bank of America Corporation,Athilon 4,2591,CDO0000646,1320.8,1320.8,1496.3,1501.5,1610.7,1623.7,1795.3,1844.7,1969.5,2002,1974.7,2003.3,1973.4,2017.6,,,705564.082688689,705422.627934545,,,,,,,,,,,-21.4260893762112,-21.8177948594093,756.280576735735,757.841497763991,1119.28569984436,1121.87958306074,,,,,,,,,-0.00627171993255615,-0.00637102127075195,-0.59857577085495,-0.602276891469955,-1.21670657396317,-1.22600585222244,,,,,,,,,-116.458520178952,-116.712909849656,-213.572647657301,-213.775337199301,-306.718357561109,-306.809607651638,,,,,,,,,183980.436496081,186935.574543672,-3541092.85543562,-3545037.08282056,-3649229.56925185,-3656598.60409117,,,,,,,,
BRITISH AMERICAN TOBACCO p.l.c.,Athilon 4,2591,CDO0000646,404.3,397.8,512.2,514.8,621.4,622.7,721.5,720.2,808.6,807.3,867.1,868.4,934.7,934.7,,,862531.791285157,864127.447513282,,,,,,,,,,,-20.4014703482389,-20.7667684108019,799.019755348563,801.897855758667,1165.77953274548,1169.50550737977,,,,,,,,,0.018631786108017,0.0202394425868988,1.48650029301643,1.49523514509201,3.25138804316521,3.26737493276596,,,,,,,,,-116.436221246945,-116.691355333656,-213.723956493263,-213.930266993455,-307.999692336726,-308.127071128537,,,,,,,,,175215.840309437,177963.212025633,-3738559.62831079,-3748407.67988758,-3785002.26380412,-3795529.88673268,,,,,,,,
The Black & Decker Corporation,Athilon 4,2591,CDO0000646,131.3,128.7,171.6,169,237.9,234,321.1,317.2,408.2,404.3,477.1,478.4,583.7,595.4,,,913042.830613583,915354.103977621,,,,,,,,,,,-4.12205828726292,-4.24513737857342,532.453372776508,526.433051362634,766.107107907534,757.248235553503,,,,,,,,,0.171530395746231,0.182981938123703,8.75371044874191,8.99114361405373,17.9723554849625,18.4388978481293,,,,,,,,,-117.49251476536,-117.754039085552,-217.332799756738,-217.558585647867,-314.963477291484,-315.122548119516,,,,,,,,,35083.582094527,36050.885485883,-2449944.84667057,-2419730.06854668,-2432368.07802492,-2403027.77466214,,,,,,,,
Belo Corp.,Athilon 4,2591,CDO0000646,1368.9,1352,2407.6,2450.5,3308.5,3292.9,3929.9,3953.3,4486.3,4482.4,4633.2,4628,4794.4,4774.9,,,523398.361028492,523196.297094524,,,,,,,,,,,-26.8599327355623,-27.2625557035208,544.977305725217,546.66129270196,849.07700741291,849.951258838177,,,,,,,,,0.0106047689914703,-0.00603410601615906,-0.490520268678665,-0.575037837028503,-1.25825881958008,-1.26082688570023,,,,,,,,,-116.41641568884,-116.685465566331,-212.251317437968,-212.444823213773,-300.91670594347,-300.988592536101,,,,,,,,,230722.897424999,233641.401447921,-2567603.87781569,-2573191.87369362,-2821634.66049777,-2823865.35541619,,,,,,,,
BellSouth Corporation,Athilon 4,2591,CDO0000646,202.8,224.9,282.1,299,378.3,366.6,452.4,456.3,522.6,527.8,614.9,603.2,747.5,720.2,,,897626.337985486,899598.083592087,,,,,,,,,,,-6.28488014638424,-6.34468458592892,682.191208735108,683.230641022325,984.532424464822,984.639766216278,,,,,,,,,0.0839643180370331,0.0727632343769073,4.56855246424675,4.60782578587532,9.50986638665199,9.60116446018219,,,,,,,,,-117.443031377663,-117.682488546006,-217.059430770902,-217.21659231415,-314.257038932975,-314.337138662647,,,,,,,,,53514.2875031374,53913.5827625583,-3142877.53502467,-3145388.82017908,-3132889.01278931,-3132432.17268391,,,,,,,,
BROOKFIELD ASSET MANAGEMENT INC.,Athilon 4,2591,CDO0000646,3377.49783807812,3272.53511701485,3436.69958057756,3328.2031303623,3493.1,3381.3,3630.48221235396,3604.9673635457,3772.38364231573,3841.41790992775,4066.51226292077,4345.9,4521.4,4505.8,,,473615.710488826,484962.271591097,,,,,,,,,,,-28.9738686680794,-29.157525703311,485.050974160433,500.008807122707,745.896234557033,766.931905642152,,,,,,,,,-0.00242137908935547,-0.00259038805961609,-0.47741174697876,-0.495019972324371,-1.08330181241035,-1.1166829764843,,,,,,,,,-114.676539714564,-115.012901104746,-207.724868526169,-208.22818490493,-294.934290419157,-295.692428620146,,,,,,,,,252657.332879044,253515.261533627,-2335064.53802053,-2401254.2171032,-2529025.13809762,-2593681.2424351,,,,,,,,
BRITISH TELECOMMUNICATIONS public limited company,Athilon 4,2591,CDO0000646,1079,1066,1414.4,1393.6,1608.1,1613.3,1734.2,1735.5,1861.6,1852.5,1913.6,1896.7,1964.3,1960.4,,,710229.077610612,712373.200696111,,,,,,,,,,,-31.0395251512527,-31.380579277873,761.732129096985,765.451068863273,1135.90807825327,1141.84712016582,,,,,,,,,-0.00551503896713257,-0.00556626915931702,-0.587993204593658,-0.587547868490219,-1.21571189165115,-1.21518802642822,,,,,,,,,-115.848345702697,-116.106328435676,-211.41911109258,-211.662909673723,-302.619347369692,-302.805401222838,,,,,,,,,267932.398714694,270274.494945021,-3602948.3103986,-3616368.45134185,-3753587.09919362,-3770894.1635606,,,,,,,,
BRITISH SKY BROADCASTING GROUP PLC,Athilon 4,2591,CDO0000646,873.6,889.2,976.3,986.7,1095.9,1088.1,1197.3,1189.5,1290.9,1284.4,1336.4,1340.3,1398.8,1394.9,,,786553.761154413,788319.142173737,,,,,,,,,,,-27.1526018828154,-27.5618638843298,819.856276735663,823.248465210199,1208.3062530309,1212.1844548732,,,,,,,,,-0.0038592517375946,-0.00400510430335999,-0.208614200353622,-0.204147219657898,-0.348108798265457,-0.335905998945236,,,,,,,,,-116.026884881701,-116.260732365954,-212.341095548196,-212.498633984447,-305.094434883645,-305.181575773699,,,,,,,,,234019.916250441,237069.41564391,-3861034.41078638,-3874135.32865559,-3960433.60637407,-3972010.60319602,,,,,,,,
BorgWarner Inc.,Athilon 4,2591,CDO0000646,712.4,655.2,911.3,899.6,1050.4,1042.6,1301.3,1289.6,1586,1565.2,1710.8,1692.6,1890.2,1888.9,,,795091.238907963,798248.548850119,,,,,,,,,,,-15.7023832201958,-15.869047626853,823.356353074312,827.21559111774,1205.05790092051,1210.25279970467,,,,,,,,,-0.00293254852294922,-0.00149437785148621,-0.123526036739349,-0.101777762174606,-0.158621996641159,-0.112087696790695,,,,,,,,,-116.992878671239,-117.300486300607,-215.36057329966,-215.683518061723,-310.363834233102,-310.63725598949,,,,,,,,,134216.572825094,135285.437659528,-3823152.68045218,-3835321.30109735,-3882726.55510319,-3896032.3540381,,,,,,,,
