HEADER|2011-03-07|QFI|Quantifi_tracs.txt|2011-03-14 13:17:15|PRD|1|CONFIDENTIAL
QFI|28|31|SyntheticCDOTranche|01/11/2006 00:00:00|01/12/2006 00:00:00|03/20/2013 00:00:00|16416|CIBC 74135|LON|Credit Derivatives|13547|ATHILON ASSET|Athilon Asset Acceptance Corp, New York|USD||||EXTERNAL|||Q||0.13||800000000.064|0|BOUGHT|CASH|||birnie|03/20/2013 00:00:00|01/11/2006 00:00:00|10/08/2010 10:48:11||PROD||||||31||||Booked|||N|0.13||||ACT/360||Q|||C|||03/21/2011 00:00:00|||||L_USD_2591_ATHILON4|1|L_USD_2591_ATHILON4|03/14/2011 13:17:18|03/07/2011 00:00:00|2285314.91240842|LON|USD|2285314.91240842||||||||||||800000000.064|2285314.91240842||1||CIBC LONDON BRANCH|Y|||||||||||||28.3123966655654|N||0.18|0.33
QFI|102|102|SyntheticCDOTranche|07/14/2006 00:00:00|07/15/2006 00:00:00|09/20/2013 00:00:00|16416|CIBC 74135|LON|Credit Derivatives|13547|ATHILON ASSET|Athilon Asset Acceptance Corp, New York|USD||||EXTERNAL|||Q||0.11||800000000|0|BOUGHT|CASH|||birnie|09/20/2013 00:00:00|07/14/2006 00:00:00|10/08/2010 10:48:30||PROD||||||102||||Booked|||N|0.11||||ACT/360||Q|||C|||03/21/2011 00:00:00|||||L_USD_3254_ATHILON 6|1|L_USD_3254_ATHILON 6|03/14/2011 13:17:20|03/07/2011 00:00:00|8871673.13470189|LON|USD|8871673.13470189||||||||||||800000000|8871673.13470189||1||CIBC LONDON BRANCH|Y|||||||||||||55.6129227322021|N||0.15|0.3
QFI|144|144|SyntheticCDOTranche|11/28/2006 00:00:00|11/29/2006 00:00:00|12/20/2013 00:00:00|16416|CIBC 74135|LON|Credit Derivatives|13547|ATHILON ASSET|Athilon Asset Acceptance Corp, New York|USD||||EXTERNAL|||Q||0.11||799999999.998|0|BOUGHT|CASH|||birnie|12/20/2013 00:00:00|11/28/2006 00:00:00|02/02/2011 15:53:43||PROD||||||144||||Booked|||N|0.11||||ACT/360||Q|||C|||03/21/2011 00:00:00|||||L_USD_3930_ATHILON_7|1|L_USD_3930_ATHILON_7|03/14/2011 13:17:21|03/07/2011 00:00:00|17434910.7411449|LON|USD|17434910.7411449||||||||||||799999999.998|17434910.7411449||1||CIBC LONDON BRANCH|Y|||||||||||||90.4582933562302|N||0.15|0.3
QFI|8092|8114|SyntheticCDOTranche|08/17/2006 00:00:00|08/18/2006 00:00:00|06/20/2016 00:00:00|16416|CIBC 74135|LON|Credit Derivatives|15591|SUN LI CAN|Sun Life  Insurance (Canada) Ltd|USD||||EXTERNAL|||Q||1.1475||10000000.012|0|BOUGHT|CASH|||birnie|06/20/2016 00:00:00|08/17/2006 00:00:00|09/16/2010 15:50:09||PROD|20/10/08 cashflows calculated manually ntl 10nio    Creating ticket to test PV calc of synthetic vs credit index|||||8114||||Booked|||N|1.1475||||ACT/360||Q|||C|||03/21/2011 00:00:00|||||L_USD_3450_CDX6_7-10_10y_ECD3450.|1|L_USD_3450_CDX6_7-10_10y_ECD3450.|03/14/2011 13:17:22|03/07/2011 00:00:00|2204469.82699939|LON|USD|2204469.82699939||||||||||||10000000.012|2204469.82699939||1||CIBC LONDON BRANCH|Y|||||||||||||597.932806769363|N||0.07|0.1
QFI|8093|8116|SyntheticCDOTranche|08/17/2006 00:00:00|08/18/2006 00:00:00|06/20/2013 00:00:00|16416|CIBC 74135|LON|Credit Derivatives|15591|SUN LI CAN|Sun Life  Insurance (Canada) Ltd||USD|||EXTERNAL||||Q||0.5125|0|10000000.012|SOLD|CASH|||birnie|06/20/2013 00:00:00|08/17/2006 00:00:00|09/16/2010 15:50:25||PROD|20/10/08 cashflows calculated manually as ntl s/b 10mio    |||||8116||||Booked|||N||0.5125||||ACT/360||Q|||C|||03/21/2011 00:00:00||||L_USD_3449_CDX6_7-10_7y_ECD3449.|1|L_USD_3449_CDX6_7-10_7y_ECD3449.|03/14/2011 13:17:23|03/07/2011 00:00:00|-432671.540152944|LON|USD|-432671.540152944||||||||||||10000000.012|-432671.540152944||1||CIBC LONDON BRANCH|Y|||||||||||||247.622597323305|N||0.07|0.1
QFI|8094|8117|SyntheticCDOTranche|08/17/2006 00:00:00|08/18/2006 00:00:00|06/20/2016 00:00:00|16416|CIBC 74135|LON|Credit Derivatives|1910|HSBC USA|HSBC Bank USA NA, New York||USD|||EXTERNAL||||Q||1.18|0|10000000.012|SOLD|CASH|||birnie|06/20/2016 00:00:00|08/17/2006 00:00:00|09/16/2010 15:50:40||PROD|20/10/08 cashflows calculated manually as ntl s/b 10mio    |||||8117||||Booked|||N||1.18||||ACT/360||Q|||C|||03/21/2011 00:00:00||||L_USD_3453_CDX6_7-10_7y_ECD3453|1|L_USD_3453_CDX6_7-10_7y_ECD3453|03/14/2011 13:17:24|03/07/2011 00:00:00|-2188770.65955343|LON|USD|-2188770.65955343||||||||||||10000000.012|-2188770.65955343||1||CIBC LONDON BRANCH|Y|||||||||||||597.932806769363|N||0.07|0.1
QFI|8095|8118|SyntheticCDOTranche|03/12/2008 00:00:00|03/13/2008 00:00:00|06/20/2013 00:00:00|16416|CIBC 74135|LON|Credit Derivatives|1704|CHAS GB2L|JPMorgan Chase Bank N.A. London|USD||||EXTERNAL|||Q||0.5||10000000.012|0|BOUGHT|CASH|||birnie|06/20/2013 00:00:00|03/12/2008 00:00:00|09/16/2010 15:50:55||PROD|ofsetting trade for ecd 3449 no fee    |||||8118||||Booked|||N|0.5||||ACT/360||Q|||C|||03/21/2011 00:00:00|||||L_USD_8112_CDX6_7-10_7y_ECD8112.|1|L_USD_8112_CDX6_7-10_7y_ECD8112.|03/14/2011 13:17:25|03/07/2011 00:00:00|435767.202835225|LON|USD|435767.202835225||||||||||||10000000.012|435767.202835225||1||CIBC LONDON BRANCH|Y|||||||||||||247.622597323305|N||0.07|0.1
QFI|8104|8124|SyntheticCDOTranche|10/30/2006 00:00:00|10/30/2006 00:00:00|12/20/2016 00:00:00|16416|CIBC 74135|LON|Credit Derivatives|14425|FINCAP TRUST-I|The Canada Trust Co, in it's capacity as trustee of FINCAP TRUST-I|CAD||||EXTERNAL|||M||0.0303||4941750000|0|BOUGHT|CASH|||birnie|12/20/2016 00:00:00|10/30/2006 00:00:00|10/08/2010 10:51:22||PROD|-LSS with mtm trigger at 4.35%    |||||8124||||Booked|||N|0.0303||||ACT/365||M|||C|||03/21/2011 00:00:00|||||L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.|1|L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.|03/14/2011 13:17:26|03/07/2011 00:00:00|122820336.662214|LON|CAD|126384376.067312||||||||||||4941750000|122820336.662214||1||CIBC LONDON BRANCH|Y|||||||||||||49.6668390193895|N||0.3|0.6
QFI|8105|8125|SyntheticCDOTranche|10/27/2006 00:00:00|10/28/2006 00:00:00|12/20/2016 00:00:00|16416|CIBC 74135|LON|Credit Derivatives|3332|GSIL GB2X|Goldman Sachs International, London||CAD|||EXTERNAL||||Q||0.05|0|4941750000|SOLD|CASH|||birnie|12/20/2016 00:00:00|10/27/2006 00:00:00|10/08/2010 10:51:44||PROD||||||8125||||Booked|||N||0.05||||ACT/360||Q|||C|||03/21/2011 00:00:00||||L_CAD_3816_GNT_LSS_1_-_GS.|1|L_CAD_3816_GNT_LSS_1_-_GS.|03/14/2011 13:17:27|03/07/2011 00:00:00|-117003155.538686|LON|CAD|-120398390.140653||||||||||||4941750000|-117003155.538686||1||CIBC LONDON BRANCH|Y|||||||||||||49.1122694087531|N||0.3|0.6
QFI|13|15|SyntheticCDOTranche|02/22/2006 00:00:00|02/23/2006 00:00:00|03/20/2013 00:00:00|16416|CIBC 74135|LON|Credit Derivatives|12800|BNPA GB22|BNP Paribas SA, London||USD|||EXTERNAL||||Q||0.075|0|2200000000|SOLD|CASH|||birnie|03/20/2013 00:00:00|02/22/2006 00:00:00|10/08/2010 10:49:40||PROD||||||15||||Booked|||N||0.075||||ACT/360||Q|||C|||03/21/2011 00:00:00||||L_USD_2743_NEREUS2_BNP|1|L_USD_2743_NEREUS2_BNP|03/14/2011 13:17:28|03/07/2011 00:00:00|293896.899193974|LON|USD|293896.899193974||||||||||||2200000000|293896.899193974||1||CIBC LONDON BRANCH|Y|||||||||||||7.64087664467543|N||0.2|0.5
