ReferenceEntityLongName,ProductDescription,TradeTag_ECD Id,Quantifi Trade Id,Today_CDS Spread Quote 1Y,Yesterday_CDS Spread Quote 1Y,Today_CDS Spread Quote 2Y,Yesterday_CDS Spread Quote 2Y,Today_CDS Spread Quote 3Y,Yesterday_CDS Spread Quote 3Y,Today_CDS Spread Quote 4Y,Yesterday_CDS Spread Quote 4Y,Today_CDS Spread Quote 5Y,Yesterday_CDS Spread Quote 5Y,Today_CDS Spread Quote 7Y,Yesterday_CDS Spread Quote 7Y,Today_CDS Spread Quote 10Y,Yesterday_CDS Spread Quote 10Y,Today_RecoveryRate,Yesterday_RecoveryRate,Today_JTD,Yesterday_JTD,Today_APCorrelation,Yesterday_APCorrelation,Today_DPCorrelation,Yesterday_DPCorrelation,Today_BaseCorrelationLevelDelta,Yesterday_BaseCorrelationLevelDelta,Today_BaseCorrelationSkewDelta,Yesterday_BaseCorrelationSkewDelta,Today_Theta,Yesterday_Theta,Today_SpreadDelta_1 Years,Yesterday_SpreadDelta_1 Years,Today_SpreadDelta_2 Years,Yesterday_SpreadDelta_2 Years,Today_SpreadDelta_3 Years,Yesterday_SpreadDelta_3 Years,Today_SpreadDelta_4 Years,Yesterday_SpreadDelta_4 Years,Today_SpreadDelta_5 Years,Yesterday_SpreadDelta_5 Years,Today_SpreadDelta_7 Years,Yesterday_SpreadDelta_7 Years,Today_SpreadDelta_10 Years,Yesterday_SpreadDelta_10 Years,Today_SpreadGamma_1 Years,Yesterday_SpreadGamma_1 Years,Today_SpreadGamma_2 Years,Yesterday_SpreadGamma_2 Years,Today_SpreadGamma_3 Years,Yesterday_SpreadGamma_3 Years,Today_SpreadGamma_4 Years,Yesterday_SpreadGamma_4 Years,Today_SpreadGamma_5 Years,Yesterday_SpreadGamma_5 Years,Today_SpreadGamma_7 Years,Yesterday_SpreadGamma_7 Years,Today_SpreadGamma_10 Years,Yesterday_SpreadGamma_10 Years,Today_SpreadHdgeDelta_1 Years,Yesterday_SpreadHdgeDelta_1 Years,Today_SpreadHdgeDelta_2 Years,Yesterday_SpreadHdgeDelta_2 Years,Today_SpreadHdgeDelta_3 Years,Yesterday_SpreadHdgeDelta_3 Years,Today_SpreadHdgeDelta_4 Years,Yesterday_SpreadHdgeDelta_4 Years,Today_SpreadHdgeDelta_5 Years,Yesterday_SpreadHdgeDelta_5 Years,Today_SpreadHdgeDelta_7 Years,Yesterday_SpreadHdgeDelta_7 Years,Today_SpreadHdgeDelta_10 Years,Yesterday_SpreadHdgeDelta_10 Years,Today_SpreadHdgeNotnl_1 Years,Yesterday_SpreadHdgeNotnl_1 Years,Today_SpreadHdgeNotnl_2 Years,Yesterday_SpreadHdgeNotnl_2 Years,Today_SpreadHdgeNotnl_3 Years,Yesterday_SpreadHdgeNotnl_3 Years,Today_SpreadHdgeNotnl_4 Years,Yesterday_SpreadHdgeNotnl_4 Years,Today_SpreadHdgeNotnl_5 Years,Yesterday_SpreadHdgeNotnl_5 Years,Today_SpreadHdgeNotnl_7 Years,Yesterday_SpreadHdgeNotnl_7 Years,Today_SpreadHdgeNotnl_10 Years,Yesterday_SpreadHdgeNotnl_10 Years
,GNT LSS 1 - GS,3816,CDO0000658,,,,,,,,,,,,,,,,,,,0.644115391425263,0.649169699788771,0.932655810397073,0.934642480026084,-4069832.4541047,-4057736.17364579,2981.61047105,1753.67283979003,83991.8958932012,82980.044607684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus 2 BNP,2743,CDO0000659,,,,,,,,,,,,,,,,,,,0.563988821822542,0.582694451698115,0.860593677209224,0.885935340333057,-619239.556751645,-586096.960549593,251842.277055746,304975.5383957,36031.3047822304,37073.7650556322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus 2 Mav1,8271,CDO0000660,,,,,,,,,,,,,,,,,,,0.562597804143142,0.58145332515973,0.858486214757095,0.884021918273674,384766.335535554,365020.134787293,-153043.62370611,-185432.623238825,-22249.9738925528,-22910.3083146047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus Dresdner,2602,CDO0000661,,,,,,,,,,,,,,,,,,,0.563988821822542,0.582694451698115,0.860593677209224,0.885935340333057,-110936.103148178,-104998.836104616,45117.8136053468,54637.0839799164,6464.25773487194,6651.22942731925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus Mav1,8269,CDO0000662,,,,,,,,,,,,,,,,,,,0.562597804143142,0.58145332515973,0.858486214757095,0.884021918273674,351123.911443503,333104.56281176,-139663.137124766,-169221.275795442,-20323.3148926953,-20926.3468968635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4272,4272,CDO0000671,,,,,,,,,,,,,,,,,,,0.317986515107528,0.31770547269561,0.317986515107528,0.31770547269561,-11128.0128709372,-11140.4426225166,-11128.0128709372,-11140.4426225166,-1029.09842427113,-1031.74520647261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4273,4273,CDO0000672,,,,,,,,,,,,,,,,,,,0.317986515107528,0.31770547269561,0.317986515107528,0.31770547269561,-14837.3505078985,-14853.9235100193,-14837.3505078985,-14853.9235100193,-1372.13123359287,-1375.66027653136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4280,4280,CDO0000673,,,,,,,,,,,,,,,,,,,0.317986515107528,0.31770547269561,0.317986515107528,0.31770547269561,-5992.00687826667,-5998.69982136642,-5992.00687826667,-5998.69982136642,-554.129915930491,-555.555106334257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD8268,8268,CDO0000674,,,,,,,,,,,,,,,,,,,0.317986515107528,0.31770547269561,0.317986515107528,0.31770547269561,31957.3702571023,31993.0659539023,31957.3702571023,31993.0659539023,2955.35957379453,2962.96058933821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dow Jones CDX.NA.IG.5-V5 (for CIBC) 5Y,*,*,,,,,,,,,,,,,,,,,,,,,0.0225437988696806,0.0221124322380199,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc.,Athilon 4,2591,CDO0000646,1903.2,1968.2,2616.9,2415.4,3031.6,2930.2,3584.1,3408.6,4032.6,3902.6,4205.5,4057.3,4517.5,4286.1,,,451096.631149709,452252.557570845,,,,,,,,,,,-24.0225027650595,-24.1523185521364,501.540455788374,526.468979611993,771.30160266161,810.018900126219,,,,,,,,,-0.00440326333045959,-0.00475767254829407,-0.540456056594849,-0.581056326627731,-1.22383010387421,-1.31723576784134,,,,,,,,,-113.826703818106,-114.023954449257,-209.104098095644,-209.481174915239,-298.239584848817,-298.982887056325,,,,,,,,,211044.526102127,211817.934826009,-2398520.4515646,-2513204.25248242,-2586181.18400546,-2709248.37237798,,,,,,,,
"Ambac Financial Group, Inc.",Athilon 4,2591,CDO0000646,128611.6,122357.3,102999,100921.6,89586.9,90143.3,82633.2,83036.2,76934,77438.4,70001.1,69702.1,62306.4,62966.8,,,-3378.42625841498,-622.493747740984,,,,,,,,,,,-0.494080886244774,-0.38314588367939,0.0978367179632187,0.021466001868248,0.996502786874771,0.785360753536224,,,,,,,,,-0.000513285398483276,0.000183671712875366,0.000303536653518677,0.000300139188766479,-0.00198239088058472,0.000855863094329834,,,,,,,,,-51.7670833868398,-53.5140624773993,-65.5422187642746,-67.5129719058118,-77.3057076111615,-78.0863467713451,,,,,,,,,9544.30603232282,7159.72336880992,-1492.72819577703,-317.953739293176,-12890.4167320615,-10057.5937536935,,,,,,,,
Adecco S.A.,Athilon 4,2591,CDO0000646,1033.5,1029.6,1248,1236.3,1467.7,1475.5,1592.5,1580.8,1735.5,1716,1787.5,1783.6,1857.7,1836.9,,,632098.021352798,620883.19907707,,,,,,,,,,,-27.9935549944639,-28.5464147627354,715.49516043067,724.50102108717,1070.5327732712,1084.33269375563,,,,,,,,,-0.00375494360923767,-0.00297600030899048,-0.508523941040039,-0.455399334430695,-1.05114230513573,-0.933510005474091,,,,,,,,,-113.676285321724,-113.922038266133,-209.410970232688,-209.612577172755,-300.920124397494,-301.030934951135,,,,,,,,,246256.771280283,250578.511385551,-3416703.33524383,-3456381.43883925,-3557531.33963585,-3602064.00027174,,,,,,,,
SOCIETE AIR FRANCE,Athilon 4,2591,CDO0000646,3253.9,3334.5,4018.3,4236.7,4633.2,4725.5,4917.9,4982.9,5171.4,5210.4,5283.2,5363.8,5384.6,5487.3,,,323963.024929345,299852.542752296,,,,,,,,,,,-29.9357209950686,-29.8477041870356,337.88075864315,326.670597195625,545.495511844754,526.513278856874,,,,,,,,,-0.00286385416984558,-0.00328925251960754,-0.339641690254211,-0.342133760452271,-0.859287768602371,-0.864626318216324,,,,,,,,,-111.840625433052,-112.008309331364,-202.440407545816,-202.206302066367,-284.86678070314,-284.136424260321,,,,,,,,,267664.105767973,266477.588718303,-1669038.1270186,-1615531.23645181,-1914914.43999999,-1853029.8613686,,,,,,,,
AGRIUM INC.,Athilon 4,2591,CDO0000646,547.3,539.5,692.699920722796,695.5,845,834.6,951.30361413973,1011.51499155953,1051.59272260286,1198.6,1234.12742249934,1344.03372638109,1462.82067976958,1491.1,,,720247.498492688,710108.638146639,,,,,,,,,,,-11.762333765626,-11.7549660354853,754.681680992246,747.333438768983,1104.10734055936,1092.52623622119,,,,,,,,,0.00654467940330505,0.0124737322330475,0.470686167478561,0.781056314706802,1.09753003716469,1.75384160876274,,,,,,,,,-114.971426129247,-115.2356344929,-213.836902939121,-214.058774134927,-309.639676267011,-309.798811943748,,,,,,,,,102306.583136606,102008.08185084,-3529239.67107353,-3491253.4736741,-3565781.21341032,-3526566.90116543,,,,,,,,
ALLTEL Corporation,Athilon 4,2591,CDO0000646,97.5,110.252871123661,139.1,132.6,159.9,163.8,240.5,232.7,301.6,301.6,382.2,367.9,436.8,423.8,,,393678.803463787,386000.647305071,,,,,,,,,,,-1.45015436410904,-1.28737995028496,159.968639761209,116.538285940886,230.329664960504,168.124716043472,,,,,,,,,0.132704138755798,0.144568562507629,6.32554537057877,6.80835938453674,12.9075253307819,13.9607949256897,,,,,,,,,-115.415988312782,-115.664164635735,-215.310446035367,-215.515522175177,-313.278541082167,-313.342093555719,,,,,,,,,12564.5881936137,11130.3267899729,-742967.388284231,-540741.960322282,-735223.243075855,-536553.241652406,,,,,,,,
Atlas Copco Aktiebolag,Athilon 4,2591,CDO0000646,497.9,514.8,620.1,603.2,716.3,705.9,790.4,777.4,854.1,851.5,894.4,893.1,928.2,925.6,,,735928.5332506,726752.453952551,,,,,,,,,,,-20.9913779944181,-20.5720084011555,744.297981142998,727.536374762654,1093.59807732701,1068.66121411324,,,,,,,,,0.0123604834079742,0.0179182887077332,0.942582368850708,1.40506276488304,2.12433558702469,3.11063146591187,,,,,,,,,-114.125222361869,-114.355551984414,-211.084295793376,-211.264267547775,-304.835842328041,-304.96874176591,,,,,,,,,183932.855156756,179895.143210531,-3526069.89707832,-3443726.58569974,-3587498.33672828,-3504166.38743102,,,,,,,,
AT&T Inc.,Athilon 4,2591,CDO0000646,452.79,338.52,510.12,681.72,789.23,828.62,948.09,988.78,1100.19,1116.7,1270.23,1272.83,1434.81,1457.17,,,736161.109964937,711277.755100727,,,,,,,,,,,-10.3072343170643,-12.000968798995,742.303858801723,747.371018216014,1088.38726320863,1092.28860400617,,,,,,,,,0.0155553221702576,0.04096719622612,0.96159490942955,0.822112053632736,2.1136674284935,1.83038929104805,,,,,,,,,-115.051799835197,-115.407490008285,-214.239085895616,-214.396064769145,-310.393614712992,-310.160992471319,,,,,,,,,89587.7711763621,103987.781019529,-3464838.62035985,-3485936.26949617,-3506474.39772565,-3521682.70839918,,,,,,,,
"Avis Budget Group, Inc.",Athilon 4,2591,CDO0000646,5242.86991111919,3550.3,5473,4782.7,6340.1,6134.7,7436,7371,8221.2,8169.2,8417.5,8440.9,8504.6,8508.5,,,234047.834062755,236268.205024362,,,,,,,,,,,-23.1356468349695,-23.0541281849146,227.587191864848,244.511349201202,381.222918048501,411.694297596812,,,,,,,,,-0.00143787264823914,-0.00303813815116882,-0.205763608217239,-0.238565862178802,-0.565776497125626,-0.661039680242538,,,,,,,,,-111.072659251515,-112.702345186007,-200.414502880152,-203.95220776425,-280.420374196359,-284.815282769223,,,,,,,,,208292.904760485,204557.661571864,-1135582.44834679,-1198865.91021283,-1359469.40068469,-1445478.25381406,,,,,,,,
SAFEWAY LIMITED,Athilon 4,2591,CDO0000646,291.2,299,429,426.4,539.5,539.5,660.4,653.9,765.7,759.2,824.2,825.5,906.1,898.3,,,761929.707287341,750217.576455653,,,,,,,,,,,-17.8910351842642,-17.4030412882566,695.921983748674,665.25343246758,1019.31616309285,974.324498787522,,,,,,,,,0.048247903585434,0.0623989999294281,2.34600269794464,2.9571621119976,5.07870197296143,6.36453172564507,,,,,,,,,-114.299123103777,-114.537945847416,-211.664780610441,-211.840543598973,-306.00451502207,-306.09382730976,,,,,,,,,156528.192854289,151941.272907412,-3287849.6920538,-3140349.91208739,-3331049.42265095,-3183090.97361028,,,,,,,,
"AutoZone, Inc.",Athilon 4,2591,CDO0000646,278.2,273,434.2,395.2,581.1,434.2,664.3,639.6,806,787.8,878.8,869.7,1003.6,986.7,,,758320.964407414,759839.646161675,,,,,,,,,,,-8.50309686362743,-6.65483570098877,705.96533292532,618.229778110981,1027.46320334077,894.362470030785,,,,,,,,,0.0495178401470184,0.0708961486816406,2.08139336109161,4.0429904460907,4.44773644208908,8.51181465387344,,,,,,,,,-115.20047683701,-115.463590722889,-214.62082001709,-214.898565553123,-311.289377596642,-311.83454443633,,,,,,,,,73811.2991985091,57635.7937538966,-3289360.89643636,-2876844.60117141,-3300669.01502858,-2868067.33246129,,,,,,,,
Bank of America Corporation,Athilon 4,2591,CDO0000646,1175.2,1053,1358.5,1267.5,1501.5,1383.2,1688.7,1586,1840.8,1722.5,1847.3,1708.2,1843.4,1738.1,,,623185.838885844,627258.698359877,,,,,,,,,,,-18.3151888847351,-17.8131535947323,707.636469319463,730.80418767035,1049.05840471387,1079.74791011214,,,,,,,,,-0.00501066446304321,-0.00407552719116211,-0.543347984552383,-0.426165550947189,-1.10410529375076,-0.836525321006775,,,,,,,,,-114.439379982574,-114.79812581118,-211.936898443077,-212.461951618373,-305.588823693804,-306.380007953148,,,,,,,,,160042.713334554,155169.376406296,-3338901.6944094,-3439694.41165178,-3432908.28517018,-3524211.37830004,,,,,,,,
BRITISH AMERICAN TOBACCO p.l.c.,Athilon 4,2591,CDO0000646,380.9,378.3,469.3,461.5,577.2,573.3,689,683.8,778.7,774.8,834.6,830.7,906.1,902.2,,,756641.568293899,745730.878834993,,,,,,,,,,,-18.47819031775,-17.9428365975618,710.070176109672,681.663277804852,1040.76442119479,998.948210269213,,,,,,,,,0.0277287065982819,0.0398882329463959,1.96071621775627,2.56215912103653,4.27654027938843,5.5452715754509,,,,,,,,,-114.223612450261,-114.470875588673,-211.470784678966,-211.669326195735,-305.687164872451,-305.813331252048,,,,,,,,,161772.070777365,156745.86662581,-3357769.61904042,-3220415.96699989,-3404671.6407902,-3266529.31113029,,,,,,,,
The Black & Decker Corporation,Athilon 4,2591,CDO0000646,114.4,115.7,146.9,145.6,208,204.1,289.9,282.1,382.2,383.5,431.6,439.4,557.7,569.4,,,797672.483579844,782816.593280613,,,,,,,,,,,-3.46139574050903,-3.28318850696087,391.291218683124,305.213947877288,565.117914378643,441.25033120811,,,,,,,,,0.228103339672089,0.268015414476395,10.5826787650585,11.7624182403088,21.7796193957329,24.1532157361507,,,,,,,,,-115.401428530811,-115.585028750698,-215.272557694219,-215.488541283046,-313.084146381556,-313.23085452073,,,,,,,,,29994.392483494,28404.9633628788,-1817654.89700237,-1416381.33545294,-1805003.29036122,-1408706.4694928,,,,,,,,
Belo Corp.,Athilon 4,2591,CDO0000646,1471.6,1127.1,2189.2,2103.4,3017.3,2908.1,3656.9,3542.5,4283.5,4188.6,4423.9,4325.1,4620.2,4477.2,,,468776.62935698,465536.5306364,,,,,,,,,,,-23.1990716457367,-23.2743217945099,522.18919955194,544.551536977291,810.242507755756,841.73682975769,,,,,,,,,-0.00516790151596069,-0.00507748126983643,-0.559631794691086,-0.598038256168365,-1.29764497280121,-1.36753886938095,,,,,,,,,-114.189392361105,-114.735178436879,-210.344384219348,-211.200533471285,-300.006245217683,-301.080182277174,,,,,,,,,203163.106187425,202852.534955652,-2482544.05027233,-2578362.50707828,-2700752.13656919,-2795723.13060043,,,,,,,,
BellSouth Corporation,Athilon 4,2591,CDO0000646,229.998864608781,159.9,274.3,271.7,354.9,349.7,448.5,447.2,517.4,516.1,587.6,586.3,743.6,741,,,784039.585426152,771186.290266693,,,,,,,,,,,-5.22911451756954,-5.63664352893829,583.522398754954,524.954282522202,844.076776042581,759.685813337564,,,,,,,,,0.0775295794010162,0.166221261024475,4.8042793571949,6.21105360984802,10.8712769448757,12.9146926999092,,,,,,,,,-115.24156991583,-115.559875427691,-214.983789684129,-215.241001901835,-312.256484462771,-312.521015989813,,,,,,,,,45375.245420457,48776.822474729,-2714262.3153695,-2438913.95172755,-2703152.11386176,-2430831.1264492,,,,,,,,
BROOKFIELD ASSET MANAGEMENT INC.,Athilon 4,2591,CDO0000646,2892.98631121486,2845.54201455982,2912,2860,3276,3285.1,3714.1,3669.9,3875.85205289496,4087.2,4215.9,4248.4,4290,4274.4,,,426899.73481065,414173.110446721,,,,,,,,,,,-24.7031189501286,-25.0371813327074,467.902692526579,474.809449449182,723.751795470715,735.420074224472,,,,,,,,,-0.00279104709625244,-0.00330612063407898,-0.500048935413361,-0.525233179330826,-1.14795249700546,-1.21049058437347,,,,,,,,,-113.000863003968,-113.288472963457,-207.210108610394,-207.549732105021,-295.585803102511,-295.887602597891,,,,,,,,,218610.002556008,221003.785096332,-2258107.46234563,-2287690.01353818,-2448533.68420984,-2485471.06322634,,,,,,,,
BRITISH TELECOMMUNICATIONS public limited company,Athilon 4,2591,CDO0000646,956.8,921.7,1297.4,1267.5,1492.4,1456,1623.7,1599,1744.6,1706.9,1801.8,1761.5,1864.2,1830.4,,,626942.224622339,620514.899113238,,,,,,,,,,,-28.2007927745581,-28.583076313138,711.543870285153,725.34457321465,1064.25908271968,1083.5668887347,,,,,,,,,-0.00343230366706848,-0.0020051896572113,-0.528628975152969,-0.458920925855637,-1.09585490822792,-0.936966627836227,,,,,,,,,-113.740427063175,-114.012715311491,-209.461273974034,-209.735603144854,-300.855891719666,-301.146108212376,,,,,,,,,247939.923409067,250700.776970771,-3397018.72706722,-3458375.98547201,-3537438.06257698,-3598143.4233596,,,,,,,,
BRITISH SKY BROADCASTING GROUP PLC,Athilon 4,2591,CDO0000646,821.6,720.2,887.9,789.1,988,904.8,1099.8,1011.4,1198.6,1103.7,1259.7,1162.2,1305.2,1232.4,,,695806.923342854,698370.197811723,,,,,,,,,,,-24.5250335633755,-23.5678051561117,755.80674611032,753.583670824766,1117.04663173854,1111.84666997194,,,,,,,,,-0.000979185104370117,0.00433513522148132,0.00377032160758972,0.466013193130493,0.106427639722824,1.1070391535759,,,,,,,,,-113.853610608637,-114.182315411667,-210.222218629923,-210.693825072735,-303.111096904931,-303.777367351086,,,,,,,,,215408.483158943,206405.038040625,-3595275.28077728,-3576676.58539407,-3685271.3184859,-3660070.79351288,,,,,,,,
BorgWarner Inc.,Athilon 4,2591,CDO0000646,702.342732647475,714.378966693603,835.9,851.5,962,965.9,1232.4,1244.1,1478.1,1457.3,1649.7,1608.1,1779.7,1769.3,,,701166.493401825,689102.866746247,,,,,,,,,,,-13.2990008294582,-13.5207172632217,757.073611557484,756.330172076821,1109.627614066,1108.04134880006,,,,,,,,,-3.85642051696777E-05,0.0024116039276123,0.0842129588127136,0.265747100114822,0.279094189405441,0.666977971792221,,,,,,,,,-114.839739291066,-115.086380882712,-213.394921733394,-213.566797093151,-308.779595321324,-308.843881110103,,,,,,,,,115804.867823249,117483.20834766,-3547758.33186573,-3541422.08606956,-3593591.12739071,-3587706.98262611,,,,,,,,
