TradeId,ProductDescription,TradeTag_ECD Id,Currency,Today_CurrentNotional,Today_MTM,LastBusinessDate_MTM,LTDPLChange,ResidualPL,EstimatedPL,CorrEffect,Today_Total_CSGammaEffect,Total_CSDeltaEffect,Today_Total_IRDelta,LastBusinessDate_CashflowEffect,Today_CashflowEffect,CashflowEffect
CDO0000639,ACA 3,1823,USD,,,,113581.076527778,113581.076527778,,,,,,,,
CDO0000640,ACA 3 BA,1882,USD,,,,-137464.804722223,-137464.804722223,,,,,,,,
CDO0000646,Athilon 4,2591,USD,-800000000.064,9009017.66989701,9469485.94162214,-460468.271725126,5366.98329919821,-465835.255024324,269733.190671735,-4665.96049514888,-539967.489546248,-1698.41635280997,0,0,0
CDO0000661,Nereus Dresdner,2602,USD,394013676,-1923237.338785,-2028580.15131481,105342.812529804,1379.57567424545,103963.236855559,-108944.068748428,2074.28216240142,156429.672463972,377.081613294431,0,0,0
CDX0000726,Dow Jones CDX.NA.IG.5-V5 (for CIBC) 5Y,2623,USD,33740000,76993.0448724737,76992.9629491925,8802.18467186014,-50.2820644126514,8852.4667362728,0,24.9988001647665,7759.72187856733,2.89770911135129,0,0,0
CDO0000647,Athilon 5,2643,USD,-400000000,3721686.1304292,3870735.17223591,-149049.04180671,2493.64226787709,-151542.684074588,56590.235046237,1364.34711298409,-166913.266123131,-727.67869759663,0,0,0
CDO0000659,Nereus 2 BNP,2743,USD,2200000000,-12429968.4303503,-13018473.1320955,588504.701745123,8240.61485298537,580264.086892137,-608116.842366193,11576.323912526,873184.692989351,2341.82352293115,0,0,0
CDO0000649,Athilon 6,3254,USD,-800000000,14205221.6343421,14980501.7199659,-775280.085623872,11580.2658891637,-786860.351513035,-23833.2050335599,-8888.20198781376,-728133.71999337,-3097.51176445447,0,0,0
CDO0000654,CDX6 7-10 7y ECD3449,3449,USD,10000000.012,-1427843.74064384,-1480128.04497357,52284.3043297268,-181.498397323601,52465.8027270504,7477.60293469895,-558.44535927652,46796.0573819632,253.444593136758,0,0,0
CDO0000653,CDX6 7-10 7y ECD3450,3450,USD,-10000000.012,4442638.45926815,4540255.8121003,-97617.352832146,-5488.36356781753,-92128.9892643285,-34690.2584784779,1302.50324475874,-73831.8998405338,-1454.38324009553,0,0,0
CDO0000655,CDX6 7-10 7y ECD3453,3453,USD,10000000.012,-4427585.43905745,-4525293.51749114,97708.0784336869,5476.1124177771,92231.9660159098,34722.0151640203,-1302.83079372968,73913.9538333288,1450.3346623742,0,0,0
CDO0000657,GNT LSS 1 - CDX7 30-60,3815,CAD,-4941750000,103369596.521529,103614630.249399,-245033.727870598,-181305.973962007,-63727.7539085918,4742501.36396118,-82128.2444614648,-2520959.55577756,-46482.9787804976,0,0,0
CDO0000658,GNT LSS 1 - GS,3816,CAD,4941750000,-97487851.4126779,-97726539.5086225,238688.095944673,174685.074340752,64003.021603921,-4744765.39702501,82196.3788115989,2521884.74337704,44605.1229530811,0,0,0
CDO0000651,Athilon 7,3930,USD,-799999999.998,37026972.403188,38449420.2322466,-1422447.82905865,5985.09618805931,-1428432.92524671,17357.4785783523,-9853.85821486113,-1334523.27640815,-8361.02470172346,0,0,0
CDO0000671,CDX7 0-3 10y Zero ECD4272,4272,USD,-156000.004144001,-15946.4833475384,-13276.1425508004,-2670.34079673793,447.368694213829,-3117.70949095176,746.930048814545,89.7566230093187,-2573.52958375491,3.93439873841126,0,0,0
CDO0000672,CDX7 0-3 10y Zero ECD4273,4273,USD,-208000.005712001,-21261.9778157991,-17701.5234169532,-3560.45439884593,596.491592251001,-4156.94599109693,995.906732646495,119.675498025459,-3431.37278142231,5.24586498925928,0,0,0
CDO0000673,CDX7 0-3 10y Zero ECD4280,4280,USD,-84000.0014990773,-8586.56788150956,-7148.69208041675,-1437.87580109281,240.890833732621,-1678.76663482544,402.193099701532,48.3304884059754,-1385.7466868655,2.11852237913699,0,0,0
CDX0000727,Dow Jones CDX.NA.IG.5-V5 (for CIBC) 5Y,8111,USD,-33740000,-76993.0448724737,-76992.9629491925,-8802.18467186014,50.2820644126514,-8852.4667362728,0,-24.9988001647665,-7759.72187856733,-2.89770911135129,0,0,0
CDO0000656,CDX6 7-10 7y ECD8112,8112,USD,-10000000.012,1431383.3909543,1483659.10880859,-52275.7178542886,180.059128700523,-52455.7769829892,-7477.13466186633,558.499268571293,-46787.0196892792,-253.969128899369,0,0,0
CDO0000652,Athilon 7 offset,8117,USD,799999999.998,-35928195.9699553,-37351001.0805062,1422805.11055089,-6490.89335050154,1429296.00390139,-17416.0098606999,9870.88831209292,1335298.84622429,8167.6075417541,0,0,0
CDO0000674,CDX7 0-3 10y Zero ECD8268,8268,USD,448000.011355079,45795.029044847,38126.3580481703,7668.67099667666,-1284.75112146261,8953.42211813928,-2145.02988116254,-257.762608176456,7390.64905204336,-11.2987861067988,0,0,0
CDO0000662,Nereus Mav1,8269,USD,-1239557306.4,6744561.38561038,7066284.40950574,-321723.023895356,-4315.54213092761,-317407.481764428,344972.089090336,-6374.65223813341,-482945.847647416,-1283.34859483521,0,0,0
CDO0000660,Nereus 2 Mav1,8271,USD,-1358576368.8,8063637.58145105,8416379.76530716,-352742.183856118,-4943.52000220388,-347798.663853914,378023.851962514,-6984.56070737607,-529220.001717086,-1500.40540846521,0,0,0
